video_id,path_id,node_index,image_id,frame_index,image_path,bbox_x,bbox_y,bbox_w,bbox_h,score
1,ovtb_v1_p000010,0,79,1320,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame1321.jpg,267.8840026855469,0.17414617538452148,14.8463134765625,12.288296222686768,0.5665555000305176
1,ovtb_v1_p000011,0,40,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0151.jpg,619.0462646484375,81.81875610351562,20.9586181640625,299.5479431152344,0.4442145526409149
1,ovtb_v1_p000011,1,46,330,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0331.jpg,590.387939453125,23.114151000976562,49.601806640625,318.51914978027344,0.48061880469322205
1,ovtb_v1_p000011,2,51,480,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0481.jpg,542.1527099609375,61.60438537597656,97.267333984375,313.3616180419922,0.4009457528591156
1,ovtb_v1_p000012,0,40,150,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0151.jpg,260.32025146484375,81.35617065429688,113.97894287109375,311.45916748046875,0.40997594594955444
1,ovtb_v1_p000012,1,46,330,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0331.jpg,254.48036193847656,83.00495910644531,132.00181579589844,280.67344665527344,0.5788208246231079
1,ovtb_v1_p000012,2,51,480,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0481.jpg,247.08084106445312,63.51429748535156,122.6246337890625,324.07884216308594,0.4391899108886719
1,ovtb_v1_p000012,3,57,660,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0661.jpg,212.86749267578125,65.36419677734375,98.85223388671875,286.5740661621094,0.40957221388816833
1,ovtb_v1_p000012,4,62,810,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0811.jpg,233.29443359375,70.34494018554688,81.92962646484375,277.7629699707031,0.3762648105621338
1,ovtb_v1_p000012,5,68,990,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0991.jpg,143.77529907226562,104.61143493652344,219.1373291015625,266.34022521972656,0.5249945521354675
1,ovtb_v1_p000012,6,73,1140,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame1141.jpg,201.92567443847656,38.68830871582031,152.1597137451172,336.82090759277344,0.49442625045776367
1,ovtb_v1_p000012,7,79,1320,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame1321.jpg,218.81973266601562,86.43759155273438,175.5001220703125,243.86865234375,0.6384836435317993
1,ovtb_v1_p000013,0,57,660,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0661.jpg,89.75518035888672,80.26602172851562,87.7615737915039,159.66281127929688,0.438663512468338
1,ovtb_v1_p000013,1,62,810,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0811.jpg,92.51699829101562,79.91596984863281,106.66720581054688,163.6875,0.38845551013946533
1,ovtb_v1_p000013,2,68,990,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame0991.jpg,147.53646850585938,39.19232940673828,101.81198120117188,160.80004119873047,0.4275313913822174
1,ovtb_v1_p000013,3,73,1140,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame1141.jpg,188.46835327148438,38.671363830566406,58.41949462890625,161.16112518310547,0.3133642375469208
1,ovtb_v1_p000014,0,79,1320,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8b6283255797fc7e94f3a93947a2803/frame1321.jpg,236.84169006347656,-0.023529052734375,98.90397644042969,148.59742736816406,0.5438571572303772
9,ovtb_v9_p000015,0,333,120,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame0121.jpg,465.26116943359375,256.5151672363281,20.21099853515625,38.64215087890625,0.4593794643878937
9,ovtb_v9_p000016,0,339,300,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame0301.jpg,437.39654541015625,166.15670776367188,105.7303466796875,147.748046875,0.7895405888557434
9,ovtb_v9_p000017,0,344,450,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame0451.jpg,135.79380798339844,202.63125610351562,89.84686279296875,134.13494873046875,0.6233869791030884
9,ovtb_v9_p000018,0,350,630,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame0631.jpg,312.95477294921875,144.22216796875,31.8946533203125,78.28317260742188,0.7029955387115479
9,ovtb_v9_p000019,0,355,780,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame0781.jpg,245.1431884765625,261.9287109375,52.093017578125,78.3487548828125,0.7982121706008911
9,ovtb_v9_p000020,0,361,960,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame0961.jpg,373.6042175292969,330.9735412597656,52.25323486328125,80.49114990234375,0.7773913145065308
9,ovtb_v9_p000021,0,366,1110,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame1111.jpg,286.553955078125,245.90042114257812,38.78167724609375,78.11260986328125,0.6500155329704285
9,ovtb_v9_p000022,0,372,1290,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f90a13c795ef37404d95983341df/frame1291.jpg,341.9141540527344,215.4320831298828,29.01385498046875,70.73497009277344,0.5050027966499329
16,ovtb_v16_p000023,0,606,720,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame0721.jpg,478.83062744140625,467.8628234863281,69.3690185546875,113.06594848632812,0.8381418585777283
16,ovtb_v16_p000024,0,611,870,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame0871.jpg,370.3518371582031,519.1290283203125,92.53631591796875,132.2032470703125,0.7711005806922913
16,ovtb_v16_p000025,0,611,870,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame0871.jpg,234.8845672607422,526.3892822265625,47.79362487792969,67.05908203125,0.5744264721870422
16,ovtb_v16_p000026,0,617,1050,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1051.jpg,422.8523254394531,505.0513916015625,112.31912231445312,283.319091796875,0.7734672427177429
16,ovtb_v16_p000026,1,628,1380,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1381.jpg,404.9229431152344,403.35699462890625,231.15579223632812,202.9248046875,0.8868497610092163
16,ovtb_v16_p000026,2,633,1530,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1531.jpg,297.393310546875,407.03485107421875,246.5562744140625,206.29046630859375,0.9274280667304993
16,ovtb_v16_p000026,3,639,1710,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1711.jpg,311.4458312988281,441.9122619628906,282.3619079589844,229.63430786132812,0.8035272359848022
16,ovtb_v16_p000027,0,617,1050,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1051.jpg,0.75830078125,638.6130981445312,264.8395690917969,453.13726806640625,0.4583014249801636
16,ovtb_v16_p000028,0,622,1200,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1201.jpg,94.62226867675781,534.5053100585938,265.17356872558594,118.8668212890625,0.4263160526752472
16,ovtb_v16_p000028,1,628,1380,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1381.jpg,243.8262939453125,465.31671142578125,160.74755859375,156.67578125,0.889859139919281
16,ovtb_v16_p000028,2,639,1710,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1711.jpg,194.11978149414062,508.99530029296875,189.72222900390625,176.2301025390625,0.8417561054229736
16,ovtb_v16_p000029,0,622,1200,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1201.jpg,587.6077270507812,486.37432861328125,51.4835205078125,66.11767578125,0.3566403090953827
16,ovtb_v16_p000030,0,622,1200,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_6f26504bb5244ddd4469376ecc9d29d/frame1201.jpg,95.36346435546875,535.1312255859375,218.138427734375,115.2564697265625,0.32272595167160034
47,ovtb_v47_p000031,0,1820,600,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0601.jpg,131.1953582763672,150.36868286132812,19.555755615234375,15.87005615234375,0.7732728719711304
47,ovtb_v47_p000032,0,1826,780,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0781.jpg,77.85819244384766,170.29891967773438,18.821243286132812,23.76446533203125,0.6000000238418579
47,ovtb_v47_p000033,0,1820,600,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0601.jpg,37.315494537353516,187.7764129638672,84.7418327331543,171.3567657470703,0.475487619638443
47,ovtb_v47_p000033,1,1831,930,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0931.jpg,0.10894393920898438,191.0989227294922,84.78113174438477,288.31629943847656,0.6015650629997253
47,ovtb_v47_p000033,2,1837,1110,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1111.jpg,0.21325302124023438,267.1492919921875,85.96524429321289,212.71875,0.6962621212005615
47,ovtb_v47_p000033,3,1848,1440,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1441.jpg,-0.00283050537109375,237.92691040039062,123.59123229980469,241.991455078125,0.4464447796344757
47,ovtb_v47_p000034,0,1820,600,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0601.jpg,257.8895263671875,36.57109069824219,250.87249755859375,443.35621643066406,0.428388774394989
47,ovtb_v47_p000034,1,1831,930,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0931.jpg,64.53219604492188,32.20298767089844,575.1736145019531,447.1933135986328,0.3087093234062195
47,ovtb_v47_p000034,2,1842,1260,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1261.jpg,0.1358184814453125,104.24763488769531,321.37815856933594,375.4244842529297,0.5700951218605042
47,ovtb_v47_p000034,3,1848,1440,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1441.jpg,104.62173461914062,100.19503784179688,310.30682373046875,379.4742431640625,0.46979427337646484
47,ovtb_v47_p000034,4,1853,1590,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1591.jpg,77.36322021484375,106.17098999023438,337.85968017578125,373.56793212890625,0.49850791692733765
47,ovtb_v47_p000034,5,1859,1770,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1771.jpg,0.428741455078125,11.97723388671875,471.8826599121094,466.9686279296875,0.8047245740890503
47,ovtb_v47_p000035,0,1826,780,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0781.jpg,287.8406066894531,179.7196044921875,52.10858154296875,91.79690551757812,0.414294570684433
47,ovtb_v47_p000036,0,1826,780,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0781.jpg,173.64012145996094,170.71206665039062,36.0855712890625,64.95761108398438,0.3428814113140106
47,ovtb_v47_p000037,0,1826,780,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame0781.jpg,173.56797790527344,170.52944946289062,37.521270751953125,92.19076538085938,0.3090251088142395
47,ovtb_v47_p000038,0,1842,1260,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1261.jpg,307.8596496582031,25.219879150390625,331.9781188964844,454.4625244140625,0.5695021748542786
47,ovtb_v47_p000038,1,1848,1440,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1441.jpg,376.4177551269531,0.058135986328125,263.6304626464844,479.9918212890625,0.4734814167022705
47,ovtb_v47_p000038,2,1853,1590,/home/waas/paper_experiments/data/TAO/train/YFCC100M/v_8794cde67aad8552ecfc59bb6fbe72d/frame1591.jpg,352.4442138671875,0.065460205078125,287.54638671875,479.9750061035156,0.6549381613731384
67,ovtb_v67_p000039,0,2598,0,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0001.jpg,800.7543334960938,253.64605712890625,57.5443115234375,85.6617431640625,0.40336304903030396
67,ovtb_v67_p000040,0,2604,144,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0145.jpg,1118.7724609375,246.19442749023438,68.838134765625,120.84124755859375,0.695084273815155
67,ovtb_v67_p000041,0,2609,264,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0265.jpg,1164.8763427734375,341.0859069824219,74.140625,123.711669921875,0.509365975856781
67,ovtb_v67_p000042,0,2615,408,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0409.jpg,936.8466796875,244.86456298828125,159.788330078125,130.24652099609375,0.401998370885849
67,ovtb_v67_p000042,1,2637,936,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0937.jpg,921.9907836914062,317.0611572265625,109.26324462890625,90.93304443359375,0.3346754014492035
67,ovtb_v67_p000043,0,2626,672,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0673.jpg,652.5653076171875,513.90478515625,81.885009765625,100.9093017578125,0.3034607172012329
67,ovtb_v67_p000044,0,2631,792,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0793.jpg,506.0606994628906,562.94482421875,70.01437377929688,60.6767578125,0.31402504444122314
67,ovtb_v67_p000045,0,2598,0,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0001.jpg,802.4931030273438,77.92742919921875,357.00128173828125,640.585693359375,0.644281268119812
67,ovtb_v67_p000045,1,2604,144,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0145.jpg,714.7219848632812,1.151123046875,564.4120483398438,716.8847045898438,0.6776411533355713
67,ovtb_v67_p000045,2,2609,264,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0265.jpg,896.3497924804688,1.090423583984375,383.14483642578125,717.0484924316406,0.4779159426689148
67,ovtb_v67_p000045,3,2615,408,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0409.jpg,1027.2857666015625,145.32272338867188,251.955322265625,210.83868408203125,0.4789716601371765
67,ovtb_v67_p000046,0,2620,528,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0529.jpg,487.16754150390625,79.65509033203125,685.3449096679688,638.8975219726562,0.8530734181404114
67,ovtb_v67_p000046,1,2626,672,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0673.jpg,553.3731689453125,27.110137939453125,549.33935546875,691.9523620605469,0.8447575569152832
67,ovtb_v67_p000046,2,2631,792,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0793.jpg,520.7891845703125,9.78460693359375,745.855712890625,708.8179321289062,0.8319376707077026
67,ovtb_v67_p000046,3,2637,936,/home/waas/paper_experiments/data/TAO/train/HACS/Polishing_forniture_v_Vl9zODoJMIU_scene_0_270-3816/frame0937.jpg,937.3612670898438,1.2357177734375,341.76165771484375,716.744384765625,0.6035431623458862
72,ovtb_v72_p000047,0,2798,0,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0001.jpg,533.280517578125,351.12481689453125,139.2349853515625,208.33154296875,0.3579951822757721
72,ovtb_v72_p000047,1,2803,125,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0126.jpg,459.07763671875,382.2967224121094,307.894775390625,257.7962951660156,0.33327263593673706
72,ovtb_v72_p000048,0,2798,0,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0001.jpg,0.84210205078125,359.05145263671875,540.7027587890625,359.4114990234375,0.712368905544281
72,ovtb_v72_p000048,1,2803,125,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0126.jpg,0.8271484375,294.07867431640625,565.7117919921875,423.48760986328125,0.6218063235282898
72,ovtb_v72_p000048,2,2809,275,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0276.jpg,1.791748046875,1.86212158203125,740.3490600585938,716.0394897460938,0.3503721356391907
72,ovtb_v72_p000048,3,2814,400,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0401.jpg,1.173797607421875,88.69149780273438,767.4785461425781,628.8065490722656,0.43094295263290405
72,ovtb_v72_p000048,4,2825,675,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0676.jpg,0.783843994140625,435.7638244628906,681.7541198730469,282.5955505371094,0.3026590347290039
72,ovtb_v72_p000048,5,2831,825,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0826.jpg,152.6036376953125,442.6518859863281,410.210693359375,275.9350280761719,0.4619447886943817
72,ovtb_v72_p000048,6,2836,950,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0951.jpg,1.423553466796875,442.1581115722656,546.1098937988281,276.4049987792969,0.3872368335723877
72,ovtb_v72_p000049,0,2809,275,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0276.jpg,1.82568359375,335.22100830078125,746.0946655273438,383.2601318359375,0.3256160616874695
72,ovtb_v72_p000049,1,2820,550,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0551.jpg,1.34002685546875,408.7483215332031,735.4876098632812,309.9911804199219,0.32104042172431946
72,ovtb_v72_p000049,2,2825,675,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0676.jpg,1.335784912109375,374.70977783203125,741.3017883300781,343.197509765625,0.42472830414772034
72,ovtb_v72_p000049,3,2836,950,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0951.jpg,1.505126953125,312.6076965332031,744.989990234375,405.3992614746094,0.32592031359672546
72,ovtb_v72_p000050,0,2825,675,/home/waas/paper_experiments/data/TAO/train/HACS/Washing_dishes_v_C48cXamb2B0_scene_0_17-2361/frame0676.jpg,2.9009552001953125,84.65719604492188,413.4775848388672,128.35498046875,0.4645068347454071
92,ovtb_v92_p000051,0,3561,0,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0001.jpg,345.0547180175781,287.36663818359375,442.2902526855469,395.62274169921875,0.7298948168754578
92,ovtb_v92_p000051,1,3567,180,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0181.jpg,158.88311767578125,416.62811279296875,634.6619873046875,267.390869140625,0.5392540693283081
92,ovtb_v92_p000051,2,3572,330,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0331.jpg,434.85418701171875,422.2866516113281,377.8497314453125,260.8555603027344,0.3409798741340637
92,ovtb_v92_p000051,3,3578,510,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0511.jpg,533.5302124023438,332.4816589355469,585.6250610351562,351.4461975097656,0.36405640840530396
92,ovtb_v92_p000051,4,3583,660,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0661.jpg,659.3558959960938,399.01788330078125,230.64794921875,280.1610107421875,0.4492156505584717
92,ovtb_v92_p000051,5,3589,840,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0841.jpg,466.1290283203125,200.0443878173828,547.457763671875,484.04441833496094,0.4617452919483185
92,ovtb_v92_p000051,6,3594,990,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0991.jpg,159.963623046875,224.8199920654297,959.1591796875,458.80445861816406,0.5212302207946777
92,ovtb_v92_p000052,0,3561,0,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0001.jpg,1038.7171630859375,336.4223937988281,81.204833984375,244.74069213867188,0.6505303382873535
92,ovtb_v92_p000053,0,3561,0,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0001.jpg,977.2666015625,328.6190185546875,67.529052734375,107.22698974609375,0.31022652983665466
92,ovtb_v92_p000054,0,3567,180,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0181.jpg,158.86410522460938,415.4604797363281,960.5480041503906,268.5478210449219,0.33046966791152954
92,ovtb_v92_p000054,1,3572,330,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0331.jpg,435.2189025878906,423.0452880859375,568.4307556152344,260.7998046875,0.4531930685043335
92,ovtb_v92_p000054,2,3578,510,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0511.jpg,533.0648193359375,334.5408935546875,412.928466796875,348.8001708984375,0.4687589406967163
92,ovtb_v92_p000054,3,3583,660,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0661.jpg,222.60763549804688,275.85693359375,442.1953430175781,407.55902099609375,0.6147356033325195
92,ovtb_v92_p000054,4,3600,1170,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame1171.jpg,159.1051025390625,461.4519348144531,651.5682373046875,222.88729858398438,0.621502697467804
92,ovtb_v92_p000055,0,3561,0,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0001.jpg,627.72509765625,195.77752685546875,142.5615234375,275.701171875,0.7127354145050049
92,ovtb_v92_p000055,1,3567,180,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0181.jpg,580.7445678710938,274.1887512207031,212.7330322265625,332.9056091308594,0.5274537205696106
92,ovtb_v92_p000055,2,3572,330,/home/waas/paper_experiments/data/TAO/train/HACS/Horseback_riding_v_kM1naurrexk_scene_0_0-3876/frame0331.jpg,656.1396484375,337.8528137207031,122.355712890625,175.75363159179688,0.5806739330291748
